,ID_Output,No,Date,WH,SalesOrder,Customer,OrderType,Vehicle,Vendor,LoadingCode,BoardName_x,CodeTOB,Category1,Category2,Unit,Qty_pt,spp_x,Qty_pcs,PcsArea,Qty_sqm,Detail,Remark,ID_BIB,BoardCode,TOB,Thick,Width,Length,spp_y,BoardName_y,BoardStockBase,BaseDate,MarketGroup,Level,BoardType,Date2,Month,WeekOfYear,Quarter,Year
1404,218875,1405,2023-09-28,,SO2331,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230928-18,SLA - 8 x 2420 x 1210,SLA080D,Long 8mm (Lv 2) ,SLA 8mm,Pcs,17.0,130.0,2210.0,2.9282,6471.32,,,4322.0,SLA080D,SLA,8.0,1210.0,2420.0,130.0,SLA 8X1210X2420,0.0,2024-01-01,Vietnam,LV_2,SD_Viet,2023-09-28,9,39,3,2023
1405,218876,1406,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-01,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,5 Cont ngày 28+29,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1406,218877,1407,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-02,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1407,218878,1408,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-03,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1408,218879,1409,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-04,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1409,218880,1410,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-05,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1410,218881,1411,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-06,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1411,218882,1412,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-07,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1412,218883,1413,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-08,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1413,218884,1414,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-09,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1414,218885,1415,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-10,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1415,218886,1416,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-11,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1416,218887,1417,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-12,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1417,218888,1418,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-13,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1418,218889,1419,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-14,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1419,218890,1420,2023-09-29,,PO-Daesan-2308-02,Daesan,Sale,40,Daon,XKTP-230929-15,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-09-29,9,39,3,2023
1420,218891,1421,2023-09-29,,SO2330,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230929-16,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,5953.6,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-09-29,9,39,3,2023
1421,218892,1422,2023-09-29,,SO2345,J&J,Sale,Trailer,,XKTP-230929-17,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,5953.6,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-09-29,9,39,3,2023
1422,218893,1423,2023-09-29,,SO2345,J&J,Sale,Trailer,,XKTP-230929-18,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,5953.6,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-09-29,9,39,3,2023
1423,218894,1424,2023-09-29,,SO2310,Dũng Nguyễn,Sale,Trailer,,XKTP-230929-19,Cut 240 - 8 x 1208 x 603,SC080AX,Cut Board 8mm (SD) ,SD Cut 8mm,Pcs,38.0,240.0,9120.0,0.7284,6643.01,,,4336.0,SC080AX,SC,8.0,603.0,1208.0,240.0,SC 8X603X1208,8640.0,2024-01-01,Vietnam,Cut,Cut_Viet,2023-09-29,9,39,3,2023
1424,218895,1425,2023-09-29,,SO2333,H&H Vina,Sale,40,CMI,XKTP-230929-20,FR - 9 x 2200 x 1220,FR090K,FR 9mm Lv 1 (2200),FR 9mm,Pcs,15.0,80.0,1200.0,2.684,3220.8,,,4318.0,FR090K,FR,9.0,1220.0,2200.0,80.0,FR 9X1220X2200,0.0,2024-01-01,Vietnam,LV_1,FR_Viet,2023-09-29,9,39,3,2023
1425,218896,1426,2023-09-29,,SO2333,H&H Vina,Sale,40,CMI,XKTP-230929-21,FR - 15.9 x 1830 x 1220,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,17.0,50.0,850.0,2.2326,1897.71,,,4314.0,FR159C,FR,15.9,1220.0,1830.0,50.0,FR 15.9X1220X1830,1900.0,2024-01-01,Vietnam,LV_1,FR_Viet,2023-09-29,9,39,3,2023
1426,218897,1427,2023-09-29,,SO2333,H&H Vina,Sale,40,CMI,XKTP-230929-22,SD - 12.7 x 1830 x 1220,SD127C,SD 12.7mm (Lv 1) ,SD 12.7mm,Pcs,18.0,80.0,1440.0,2.2326,3214.94,,,4308.0,SD127C,SD,12.7,1220.0,1830.0,80.0,SD 12.7X1220X1830,40320.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-09-29,9,39,3,2023
1427,218898,1428,2023-09-29,,SO2313,Thịnh Nguyên Đà Nẵng,Sale,40,CMI,XKTP-230929-23,SD - 9 x 1830 x 1220,SD090C,SD 9mm (Lv 1) ,SD 9mm,Pcs,17.0,120.0,2040.0,2.2326,4554.5,,,4304.0,SD090C,SD,9.0,1220.0,1830.0,120.0,SD 9X1220X1830,11880.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-09-29,9,39,3,2023
1428,218899,1429,2023-09-29,,SO2331,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230929-24,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,5.0,100.0,500.0,2.9768,1488.4,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-09-29,9,39,3,2023
1429,218900,1430,2023-09-29,,SO2331,VLXD Đệ Nhất,Sale,,,XKTP-230929-24,SLA - 8 x 2420 x 1210,SLA080D,Long 8mm (Lv 2) ,SLA 8mm,Pcs,13.0,130.0,1690.0,2.9282,4948.66,,,4322.0,SLA080D,SLA,8.0,1210.0,2420.0,130.0,SLA 8X1210X2420,0.0,2024-01-01,Vietnam,LV_2,SD_Viet,2023-09-29,9,39,3,2023
1430,218901,1431,2023-09-29,,SO2331,VLXD Đệ Nhất,Sale,Trailer,,XKTP-230929-25,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,3.0,130.0,390.0,2.9282,1142.0,Sale gửi hàng tại nhà máy,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-09-29,9,39,3,2023
1431,218902,1432,2023-09-29,,SO2331,VLXD Đệ Nhất,Sale,,,XKTP-230929-25,SL - 8 x 2420 x 1210,SL080D,Long 8mm (Lv 1) ,SD 8mm Long,Pcs,14.0,130.0,1820.0,2.9282,5329.32,Sale gửi hàng tại nhà máy,,4303.0,SL080D,SL,8.0,1210.0,2420.0,130.0,SL 8X1210X2420,10920.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-09-29,9,39,3,2023
1432,218903,1433,2023-09-29,,SO2305,Hảo Nguyễn,Sale,Trailer,,XKTP-230929-26,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,6.0,100.0,600.0,2.9768,1786.08,Sale gửi hàng tại nhà máy,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-09-29,9,39,3,2023
1433,218904,1434,2023-09-29,,SO2305,Hảo Nguyễn,Sale,,,XKTP-230929-26,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,10.0,100.0,1000.0,2.9768,2976.8,Sale gửi hàng tại nhà máy,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-09-29,9,39,3,2023
1434,218905,1435,2023-09-29,,SO2311,Dũng Nguyễn,Sale,Trailer,,XKTP-230929-27,MR - 9 x 2440 x 1220,MR090H,MR Long 9mm (Lv 1) ,MR 9mm Long,Pcs,2.0,100.0,200.0,2.9768,595.36,Sale gửi hàng tại nhà máy,,4310.0,MR090H,MR,9.0,1220.0,2440.0,100.0,MR 9X1220X2440,60.0,2024-01-01,Vietnam,LV_1,MR_Viet,2023-09-29,9,39,3,2023
1435,218906,1436,2023-09-29,,SO2311,Dũng Nguyễn,Sale,,,XKTP-230929-27,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,3.0,100.0,300.0,2.9768,893.04,Sale gửi hàng tại nhà máy,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-09-29,9,39,3,2023
1436,218907,1437,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231003-01,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,9.0,120.0,1080.0,1.62,1749.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-03,10,40,4,2023
1437,218908,1438,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,,,XKTP-231003-01,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,15.0,120.0,1800.0,1.62,2916.0,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-03,10,40,4,2023
1438,218909,1439,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231003-02,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,13.0,120.0,1560.0,1.62,2527.2,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-03,10,40,4,2023
1439,218910,1440,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,,,XKTP-231003-02,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,11.0,120.0,1320.0,1.62,2138.4,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-03,10,40,4,2023
1440,218911,1441,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231003-03,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,22.0,120.0,2640.0,1.62,4276.8,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-03,10,40,4,2023
1441,218912,1442,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,,,XKTP-231003-03,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,2.0,120.0,240.0,1.62,388.8,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-03,10,40,4,2023
1442,218913,1443,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231003-04,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-03,10,40,4,2023
1443,218914,1444,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231003-05,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-03,10,40,4,2023
1444,218915,1445,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231003-06,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-03,10,40,4,2023
1445,218916,1446,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231003-07,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-03,10,40,4,2023
1446,218917,1447,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231003-08,MR - 9.5 x 1800 x 900,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,22.0,120.0,2640.0,1.62,4276.8,,,4300.0,MR095E,MR,9.5,900.0,1800.0,120.0,MR 9.5X900X1800,18960.0,2024-01-01,Korea,LV_1,MR_Korea,2023-10-03,10,40,4,2023
1447,218918,1448,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231003-09,MR - 9.5 x 1800 x 900,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,22.0,120.0,2640.0,1.62,4276.8,,,4300.0,MR095E,MR,9.5,900.0,1800.0,120.0,MR 9.5X900X1800,18960.0,2024-01-01,Korea,LV_1,MR_Korea,2023-10-03,10,40,4,2023
1448,218919,1449,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231003-10,MR - 9.5 x 1800 x 900,MR095E,KS MR 9.5mm (Lv 1),MR 9.5mm,Pcs,22.0,120.0,2640.0,1.62,4276.8,,,4300.0,MR095E,MR,9.5,900.0,1800.0,120.0,MR 9.5X900X1800,18960.0,2024-01-01,Korea,LV_1,MR_Korea,2023-10-03,10,40,4,2023
1449,218920,1450,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231003-11,SD - 9.5 x 2400 x 900,SD095G,KS SD Long 9.5mm (Lv 1),SD 9.5mm,Pcs,11.0,120.0,1320.0,2.16,2851.2,,,4296.0,SD095G,SD,9.5,900.0,2400.0,120.0,SD 9.5X900X2400,9600.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-03,10,40,4,2023
1450,218921,1451,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,,,XKTP-231003-11,SD - 9.5 x 2400 x 900,SD095G,KS SD Long 9.5mm (Lv 1),SD 9.5mm,Pcs,5.0,120.0,600.0,2.16,1296.0,,,4296.0,SD095G,SD,9.5,900.0,2400.0,120.0,SD 9.5X900X2400,9600.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-03,10,40,4,2023
1451,218922,1452,2023-10-03,,PO-DS-230501+PO-Daesan-2306-01-rev4+PO-Daesan-2307-02-rev1+PO-Daesan-2308-01-rev1+PO-Daesan-2309-01-rev1+PO-Daesan-2309-02-rev1,Daesan,Sale,40,Kukdong,XKTP-231003-12,SD - 9.5 x 2400 x 900,SD095G,KS SD Long 9.5mm (Lv 1),SD 9.5mm,Pcs,16.0,120.0,1920.0,2.16,4147.2,,,4296.0,SD095G,SD,9.5,900.0,2400.0,120.0,SD 9.5X900X2400,9600.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-03,10,40,4,2023
1452,218923,1453,2023-10-04,,SO2327,Zinca,Sale,Trailer,,XKTP-231004-01,SD - 9 x 2440 x 1220,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,11.0,100.0,1100.0,2.9768,3274.48,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2023-10-04,10,40,4,2023
1453,218924,1454,2023-10-06,,PO-Kone-231002,Kone,Sale,40,Kukdong,XKTP-231005-01,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-06,10,40,4,2023
1454,218925,1455,2023-10-06,,PO-Kone-231002,Kone,Sale,40,Kukdong,XKTP-231005-02,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-06,10,40,4,2023
1455,218926,1456,2023-10-06,,PO-Kone-231002,Kone,Sale,40,Kukdong,XKTP-231005-03,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-06,10,40,4,2023
1456,218927,1457,2023-10-06,,PO-Kone-231002,Kone,Sale,40,Kukdong,XKTP-231005-04,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-06,10,40,4,2023
1457,218928,1458,2023-10-06,,PO-Kone-231002,Kone,Sale,40,Kukdong,XKTP-231005-05,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-06,10,40,4,2023
1458,218929,1459,2023-10-06,,PO-Kone-231002,Kone,Sale,40,Kukdong,XKTP-231005-06,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-06,10,40,4,2023
1459,218930,1460,2023-10-06,,PO-Kone-231002,Kone,Sale,40,Kukdong,XKTP-231005-07,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-06,10,40,4,2023
1460,218931,1461,2023-10-06,,PO-Kone-231002,Kone,Sale,40,Kukdong,XKTP-231005-08,SD - 9.5 x 1800 x 900,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,2023-10-06,10,40,4,2023
