,ID_Output,No,Date,WH,SalesOrder,Customer,OrderType,Vehicle,Vendor,LoadingCode,BoardName_x,CodeTOB,Category1,Category2,Unit,Qty_pt,spp_x,Qty_pcs,PcsArea,Qty_sqm,Detail,Remark,ID_BIB,BoardCode,TOB,Thick,Width,Length,spp_y,BoardName_y,BoardStockBase,BaseDate,MarketGroup,Level,BoardType,Invt_out_pcs,Invt_out_sqm,Invt_out_pt,Date2,Month,WeekOfYear,Quarter,Year
2576,220047,525,2024-01-22,G5,PO-DYMS-2311-02,Dongyeung,Sale,40,Kukdong,XKTP-240120-04,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-22,1,4,1,2024
2577,220048,526,2024-01-22,G5,PO-DYMS-2311-02,Dongyeung,Sale,40,Kukdong,XKTP-240120-05,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-22,1,4,1,2024
2578,220049,527,2024-01-22,G5,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240120-06,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-22,1,4,1,2024
2579,220050,528,2024-01-22,G5,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240120-07,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-22,1,4,1,2024
2580,220051,529,2024-01-22,G5,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240120-08,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-22,1,4,1,2024
2581,220052,530,2024-01-22,G5,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240120-09,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-22,1,4,1,2024
2582,220053,531,2024-01-22,G5,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240120-10,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-22,1,4,1,2024
2583,220054,532,2024-01-22,G5,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240120-11,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-22,1,4,1,2024
2584,220055,533,2024-01-22,G13,SO24003,Đăng Hưng,Sale,Trailer,,XKTP-240120-12,SD-9*1220*2440,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,16.0,100.0,1600.0,2.9768,,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,1750.0,5209.4,17.5,2024-01-22,1,4,1,2024
2585,220056,534,2024-01-22,G14,SO24003,Đăng Hưng,Sale,,,XKTP-240120-12,SD-12.7*1220*1830,SD127C,SD 12.7mm (Lv 1) ,SD 12.7mm,Pcs,3.0,80.0,240.0,2.2326,,,,4308.0,SD127C,SD,12.7,1220.0,1830.0,80.0,SD 12.7X1220X1830,40320.0,2024-01-01,Vietnam,LV_1,SD_Viet,40560.0,90554.25600000001,507.0,2024-01-22,1,4,1,2024
2586,220057,535,2024-01-23,G13,SO2406,Lê Trần,Sale,Trailer,,XKTP-240123-01,SDA-9*1220*2440,SDA090H,Long 9mm (Lv 2) ,SDA 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,,,,4324.0,SDA090H,SDA,9.0,1220.0,2440.0,100.0,SDA 9X1220X2440,0.0,2024-01-01,Vietnam,LV_2,SD_Viet,2000.0,5953.599999999999,20.0,2024-01-23,1,4,1,2024
2587,220058,536,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-02,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2588,220059,537,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-03,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2589,220060,538,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-04,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2590,220061,539,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-05,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2591,220062,540,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-06,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2592,220063,541,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-07,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2593,220064,542,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-08,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2594,220065,543,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-09,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2595,220066,544,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-10,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2596,220067,545,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-11,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2597,220068,546,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-12,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2598,220069,547,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-13,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2599,220070,548,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-14,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2600,220071,549,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-15,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-23,1,4,1,2024
2601,220072,550,2024-01-23,G7,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240123-16,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,22.0,120.0,2640.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77160.0,124999.20000000001,643.0,2024-01-23,1,4,1,2024
2602,220073,551,2024-01-23,G9,PO-Daesan-2401-03,Daesan,Sale,,,XKTP-240123-16,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,2.0,120.0,240.0,1.62,,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,74760.0,121111.20000000001,623.0,2024-01-23,1,4,1,2024
2603,220074,552,2024-01-24,G13,SO2404,Đăng Hưng,Sale,Trailer,,XKTP-240124-01,SD-9*1220*2440,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,18.0,100.0,1800.0,2.9768,5358.24,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,1950.0,5804.76,19.5,2024-01-24,1,4,1,2024
2604,220075,553,2024-01-24,G10A,SO2404,Đăng Hưng,Sale,,,XKTP-240124-01,MR-9*1220*1830,MR090C,MR 9mm (Lv 1),MR 9mm,Pcs,2.0,102.0,204.0,2.2326,455.45,,,4309.0,MR090C,MR,9.0,1220.0,1830.0,102.0,MR 9X1220X1830,1632.0,2024-01-01,Vietnam,LV_1,MR_Viet,1836.0,4099.0536,18.0,2024-01-24,1,4,1,2024
2605,220076,554,2024-01-24,G5,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240124-02,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,4406.4,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-24,1,4,1,2024
2606,220077,555,2024-01-24,G5,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240124-03,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,4406.4,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-24,1,4,1,2024
2607,220078,556,2024-01-24,G5,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240124-04,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,4803.84,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-24,1,4,1,2024
2608,220079,557,2024-01-24,G5,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240124-05,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,4803.84,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-24,1,4,1,2024
2609,220080,558,2024-01-24,G5,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240124-06,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,4803.84,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-24,1,4,1,2024
2610,220081,559,2024-01-24,G3,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240124-07,AM-9.5*900*2780,AM095P,KS AM 9.5x2780x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.502,4803.84,,,4338.0,AM095P,AM,9.5,900.0,2780.0,120.0,AM 9.5X900X2780,27120.0,2024-01-01,Korea,LV_1,AM_Korea,29040.0,72658.07999999999,242.0,2024-01-24,1,4,1,2024
2611,220082,560,2024-01-24,G3,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240124-08,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-24,1,4,1,2024
2612,220083,561,2024-01-24,G3,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240124-09,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-24,1,4,1,2024
2613,220084,562,2024-01-24,G3,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240124-10,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-24,1,4,1,2024
2614,220085,563,2024-01-24,G3,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240124-11,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-24,1,4,1,2024
2615,220086,564,2024-01-24,G3,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240124-12,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-24,1,4,1,2024
2616,220087,565,2024-01-24,G14,SO2401,H&H,Sale,40,TMS,XKTP-240124-13,FR-12.7*1220*1830,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,2.0,60.0,120.0,2.2326,267.912,,,4313.0,FR127C,FR,12.7,1220.0,1830.0,60.0,FR 12.7X1220X1830,3960.0,2024-01-01,Vietnam,LV_1,FR_Viet,4080.0,9109.008,68.0,2024-01-24,1,4,1,2024
2617,220088,566,2024-01-24,G13,SO2401,H&H,Sale,,,XKTP-240124-13,FR-15.9*1220*1830,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,15.0,50.0,750.0,2.2326,1674.45,,,4314.0,FR159C,FR,15.9,1220.0,1830.0,50.0,FR 15.9X1220X1830,1900.0,2024-01-01,Vietnam,LV_1,FR_Viet,2650.0,5916.39,53.0,2024-01-24,1,4,1,2024
2618,220089,567,2024-01-24,G14,SO2403,H&H,Sale,40,TMS,XKTP-240124-14,FR-12.7*1220*1830,FR127C,FR 12.7mm Lv 1 (1830) ,FR 12.7mm,Pcs,8.0,60.0,480.0,2.2326,1071.65,,,4313.0,FR127C,FR,12.7,1220.0,1830.0,60.0,FR 12.7X1220X1830,3960.0,2024-01-01,Vietnam,LV_1,FR_Viet,4440.0,9912.744,74.0,2024-01-24,1,4,1,2024
2619,220090,568,2024-01-24,G13,SO2403,H&H,Sale,,,XKTP-240124-14,FR-15.9*1220*1830,FR159C,FR 15.9mm Lv 1 (1830),FR 15.9mm,Pcs,9.0,50.0,450.0,2.2326,1004.67,,,4314.0,FR159C,FR,15.9,1220.0,1830.0,50.0,FR 15.9X1220X1830,1900.0,2024-01-01,Vietnam,LV_1,FR_Viet,2350.0,5246.610000000001,47.0,2024-01-24,1,4,1,2024
2620,220091,569,2024-01-24,G12,SO2407,Lê Trần,Sale,Trailer,,XKTP-240124-15,SD-9*1220*2440,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,15.0,100.0,1500.0,2.9768,4465.2,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,1650.0,4911.72,16.5,2024-01-24,1,4,1,2024
2621,220092,570,2024-01-24,G13,SO2407,Lê Trần,Sale,,,XKTP-240124-15,SD-9*1220*2440,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,5.0,100.0,500.0,2.9768,1488.4,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,650.0,1934.9199999999998,6.5,2024-01-24,1,4,1,2024
2622,220093,571,2024-01-25,G7,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240125-02,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-25,1,4,1,2024
2623,220094,572,2024-01-25,G7,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240125-03,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-25,1,4,1,2024
2624,220095,573,2024-01-25,G7,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240125-04,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-25,1,4,1,2024
2625,220096,574,2024-01-25,G7,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240125-05,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-25,1,4,1,2024
2626,220097,575,2024-01-25,G7,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240125-06,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-25,1,4,1,2024
2627,220098,576,2024-01-25,G7,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240125-07,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-25,1,4,1,2024
2628,220099,577,2024-01-25,G7,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240125-08,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-25,1,4,1,2024
2629,220100,578,2024-01-25,G7,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240125-09,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-25,1,4,1,2024
2630,220101,579,2024-01-25,G7,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240125-10,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-25,1,4,1,2024
2631,220102,580,2024-01-25,G7,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240125-11,SD-9.5*900*1800,SD095E,KS SD 9.5mm (Lv 1),SD 9.5mm,Pcs,24.0,120.0,2880.0,1.62,4665.6,,,4297.0,SD095E,SD,9.5,900.0,1800.0,120.0,SD 9.5X900X1800,74520.0,2024-01-01,Korea,LV_1,SD_Korea,77400.0,125388.00000000001,645.0,2024-01-25,1,4,1,2024
2632,220103,581,2024-01-26,G13,SO2401,Đăng Hưng,Sale,Trailer,,XKTP-240126-01,SD-9*1220*2440,SD090H,Long 9mm (Lv 1) ,SD 9mm Long,Pcs,20.0,100.0,2000.0,2.9768,5953.6,,,4305.0,SD090H,SD,9.0,1220.0,2440.0,100.0,SD 9X1220X2440,150.0,2024-01-01,Vietnam,LV_1,SD_Viet,2150.0,6400.12,21.5,2024-01-26,1,4,1,2024
2633,220104,582,2024-01-26,G5,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240126-02,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,4406.4,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-26,1,4,1,2024
2634,220105,583,2024-01-26,G5,PO-Daesan-2401-03,Daesan,Sale,40,Kukdong,XKTP-240126-03,AM-9.5*900*2550,AM095Q,KS AM 9.5x25500x900 (Lv1),AM 9.5mm,Pcs,16.0,120.0,1920.0,2.295,4406.4,,,4342.0,AM095Q,AM,9.5,900.0,2550.0,120.0,AM 9.5X900X2550,28560.0,2024-01-01,Korea,LV_1,AM_Korea,30480.0,69951.59999999999,254.0,2024-01-26,1,4,1,2024
